Range,Mean CPU Time (microseconds)
10,9.496146519900504
11,11.816859174800996
12,11.851941672799512
13,11.923353510800007
14,11.981600398200316
15,13.71863422059978
16,14.575522163099233
17,14.712145968900586
18,16.067103417200272
19,16.106625188999896
20,18.91911625569919
21,18.988682754301408
22,19.110975765097102
23,19.128236595400814
24,19.240128398200614
25,23.903901716400288
