Range,Mean CPU Time (microseconds)
10,7.580129663000055
11,7.608794838666654
12,7.647209296333131
13,7.6832835353334294
14,7.719917657333401
15,7.749563338666424
16,17.182471022999984
17,17.24998194899975
18,17.365545420666724
19,17.3968339723336
20,17.45693748133302
21,17.50064013966706
22,17.541836068666573
23,17.55580345333268
24,17.57879259933361
25,17.604199501667004
