Range,Mean CPU Time (microseconds)
10,7.602131695335023
11,7.633039194999583
12,7.679404746665872
13,7.722519291333205
14,7.750031284000821
15,17.194325038332554
16,17.21645248733451
17,17.33583816866667
18,17.37161179199999
19,17.356710578331935
20,17.387399744332164
21,17.41404108866603
22,17.44831203500022
23,17.494469118667134
24,17.512523930997606
25,17.554146064666078
