Range,Mean CPU Time (microseconds)
10,9.415286156699858
11,9.459750878500019
12,11.813789638399886
13,11.864190387300185
14,11.915043916500146
15,11.992923364000127
16,13.767190741700325
17,14.652676533299747
18,14.724270820200035
19,16.119042214100045
20,16.112740731300075
21,18.92319988250001
22,19.055040013899998
23,19.112845297100105
24,19.089988817299854
25,19.15719772709981
