Range,Mean CPU Time (microseconds)
10,7.757879132212838
11,7.803453129902482
12,7.842559452203569
13,7.879208323697093
14,7.9125665250991
15,7.949349166196771
16,7.981004527100595
17,8.019311351503712
18,17.776696081092812
19,17.192611993666695
20,17.289200946999927
21,17.326784234999952
22,17.370995648666543
23,17.50865041966669
24,17.547295821999796
25,17.65568902933349
