Range,Mean CPU Time (microseconds)
10,18.56665162166488
11,23.494961992999986
12,23.591685648332106
13,23.71247440699881
14,23.89312427033292
15,25.81674123666623
16,27.76929906799948
17,27.99283634433353
18,30.595187091334086
19,30.718598306333053
20,35.94942887133341
21,36.06766451266715
22,36.22600845300136
23,36.35100411933308
24,36.56726850666746
25,46.04039756433242
