Range,Mean CPU Time (microseconds)
10,18.42039339533312
11,18.540864859666417
12,23.43184971766671
13,23.609076806999536
14,23.698300749000133
15,23.869654129333263
16,25.861674996333328
17,27.80372221733311
18,27.93286669033387
19,30.60369636899971
20,30.758761242666274
21,35.95567860733354
22,36.08462048133333
23,36.352597290001235
24,36.40880544266656
25,36.569197752999266
