Range,Mean CPU Time (microseconds)
10,36.21234995333422
11,36.378003245999935
12,46.09909787666645
13,46.419067340665904
14,46.70079175666737
15,47.07774907600045
16,47.27591151033327
17,52.42306134366664
18,54.95597292266575
19,60.37023803866759
20,60.813365032666
21,71.46111367266833
22,71.6571704909996
23,71.97788620366553
24,72.25623296633421
25,72.48409247866707
