Range,Mean CPU Time (microseconds)
10,15.562582502999996
11,18.25649970766667
12,18.39263154066665
13,18.556199447666664
14,23.464556530333386
15,23.624034442666698
16,23.78477067833334
17,23.92089645633337
18,25.864201934999983
19,27.825886774666593
20,28.01243996366657
21,30.661462280666456
22,30.87540350333332
23,36.03129300399996
24,36.21814022366682
25,36.2988359526668
