Range,Mean CPU Time (microseconds)
10,133.86500701099675
11,133.94070313833072
12,133.9939506670004
13,134.03731063467177
14,134.02713447199494
15,134.45632540099422
16,134.5465529959959
17,134.56337427532708
18,284.1674824253326
19,282.1028783893319
20,284.6105747563318
21,285.15955039167113
22,284.8722690766638
23,284.2600134396731
24,282.49207958267164
25,282.5299354960007
