Range,Mean CPU Time (microseconds)
10,0.10927879016647542
11,0.1162761415556209
12,0.12673909172250813
13,0.13354726533337571
14,0.14123558220017
15,0.14802986153323824
16,0.15546878508333367
17,0.1637138755001312
18,0.17065517049983706
19,0.1793643994157416
20,0.186261334749967
21,0.19651857883339593
22,0.20364955766773263
23,0.21164144911098343
24,0.2195127298893769
25,0.2259618518890218
