Range,Mean CPU Time (microseconds)
10,8.12229905766435
11,8.160735293990001
12,8.19213244666268
13,8.223864398334019
14,8.261530031323975
15,8.30442856232791
16,8.341736503343174
17,8.379268231995713
18,18.64202043667319
19,18.69818496100682
20,18.82056076800412
21,18.8783255633413
22,18.926970899328204
23,18.952559802661803
24,18.97408466765774
25,19.010287771661144
